FECHA,TURNO,GRUPO,MÁQ.,CODIGO,PRODUCCION (PZAS),TOTAL KG,SCRAP,DIA,NOMBRE_DIA
2021-12-01,Mañana,B,EB G1,0,0,0.0,0.0,1,Wednesday
2021-12-01,Mañana,B,EB G2,"IBT24,5X35C0F0S",4,64.55,86.25,1,Wednesday
2021-12-01,Mañana,B,EB G3,IBT17X40G1F0SO,8,194.76999999999998,12.4,1,Wednesday
2021-12-01,Mañana,B,EB G4,IBT17X30G1F0S2,8,295.77600000000007,11.85,1,Wednesday
2021-12-01,Mañana,B,EB-17,0,0,0.0,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-18,IAT30X75R0F10SO,3,63.849000000000004,56.45,1,Wednesday
2021-12-01,Mañana,B,EB-026,0,0,0.0,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-029,0,0,0.0,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-032,"IAT8,5X28K0F5,5TO",5,89.36999999999999,2.35,1,Wednesday
2021-12-01,Mañana,B,EB-036,"IAT8,5X28W0F5,5TO",5,89.47000000000001,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-037,0,0,0.0,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-038,0,0,0.0,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-043,"IAT25X16W0F2,5TO",6,67.792,38.0,1,Wednesday
2021-12-01,Mañana,B,EB-044,"IAT8,5X28W0F5,5TO",5,88.92,16.95,1,Wednesday
2021-12-01,Mañana,B,EB-045,0,0,0.0,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-046,0,0,0.0,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-047,0,0,0.0,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-050,"IAT8,5X28K0F5,5TO",6,104.89400000000002,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-051,"IAT8,5X28W0F5,5TO",6,108.39399999999999,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-052,"IAT8,5X28W0F5,5TO",7,127.41799999999999,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-053,"IBT80X76C0F17,5T",4,63.122,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-053,IBT80X70C0F14T,11,165.72,12.75,1,Wednesday
2021-12-01,Mañana,B,EB-070,0,0,0.0,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-071,0,0,0.0,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-072,0,0,0.0,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-073,0,0,0.0,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-074,"IAT9,5X39P0F6TO",15,213.63,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-075,OAT14X48W0F7TO,14,355.436,29.6,1,Wednesday
2021-12-01,Mañana,B,EB-088,0,0,0.0,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-090,IAT8X20G0F0SO,5,59.69499999999999,2.05,1,Wednesday
2021-12-01,Mañana,B,EB-091,IAT8X20G0F0SO,5,59.545,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-092,0,0,0.0,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-093,0,0,0.0,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-094,0,0,0.0,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-095,0,0,0.0,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-096,0,0,0.0,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-097,0,0,0.0,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-098,0,0,0.0,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-099,IAT8X13C0F0SO,12,92.256,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-101,IAT8X20R0F0SO,5,60.245000000000005,3.15,1,Wednesday
2021-12-01,Mañana,B,EB-102,IAT8X15B0F0SO,6,53.80800000000001,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-103,0,0,0.0,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-104,IAT8X9C0F0SO,18,96.66799999999999,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-105,0,0,0.0,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-106,IAT8X20R0F0SO,3,35.257000000000005,21.9,1,Wednesday
2021-12-01,Mañana,B,EB-107,IAT8X13C0F0SO,12,94.40599999999999,9.0,1,Wednesday
2021-12-01,Mañana,B,EB-108,IAT8X20Y0F0SO,5,59.695,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-109,0,0,0.0,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-110,0,0,0.0,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-111,"IAT9,5X34K0F0T1",11,270.22799999999995,9.75,1,Wednesday
2021-12-01,Mañana,B,EB-112,0,0,0.0,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-114,0,0,0.0,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-115,"IAT9,5X36C0F0SO",6,146.868,68.55,1,Wednesday
2021-12-01,Mañana,B,EB-116,0,0,0.0,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-117,IBT80X88M0F0S,3,75.256,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-117,IBL30X63C0F0T,8,128.19,40.6,1,Wednesday
2021-12-01,Mañana,B,EB-118,IAT25X60WRF10SO,0,0.0,60.1,1,Wednesday
2021-12-01,Mañana,B,EB-119,"IAT9,5X40WBF7,5SO",9,125.973,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-119,"IAT9,5X40WGF7,5SO",11,155.317,0.0,1,Wednesday
2021-12-01,Mañana,B,EB 120,IBT17X40G1F0SO,16,393.8400000000001,19.1,1,Wednesday
2021-12-01,Mañana,B,EB 121,0,0,0.0,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-122,IPT30X35C0F0T,13,243.275,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-123,IPT18X30C0F0SO,5,86.68,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-124,"IAT9,5X34W0F0T2-ZOO22",18,2172.909999999999,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-125,"IAT7,5X28R0F0SO",25,774.0,0.0,1,Wednesday
2021-12-01,Mañana,B,EB-125,"IAT7,5X28G0F0SO",35,1011.8,101.0,1,Wednesday
2021-12-01,Tarde,C,EB G1,0,0,0.0,0.0,1,Wednesday
2021-12-01,Tarde,C,EB G2,"IBT24,5X35C0F0S",7,111.57499999999999,24.0,1,Wednesday
2021-12-01,Tarde,C,EB G3,IBT17X40G1F0SO,8,186.17,18.0,1,Wednesday
2021-12-01,Tarde,C,EB G4,IBT17X30G1F0S2,7,259.404,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-17,0,0,0.0,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-18,IAT30X75R0F10SO,11,242.01300000000003,42.75,1,Wednesday
2021-12-01,Tarde,C,EB-026,0,0,0.0,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-029,0,0,0.0,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-032,"IAT8,5X28K0F5,5TO",4,72.696,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-036,"IAT8,5X28W0F5,5TO",6,106.84400000000001,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-037,0,0,0.0,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-038,0,0,0.0,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-043,"IAT25X16W0F2,5TO",2,23.264,45.15,1,Wednesday
2021-12-01,Tarde,C,EB-044,"IAT8,5X28W0F5,5TO",6,109.24400000000001,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-045,0,0,0.0,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-046,0,0,0.0,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-047,0,0,0.0,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-050,"IAT8,5X28K0F5,5TO",6,109.794,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-051,"IAT8,5X28W0F5,5TO",5,90.02,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-052,"IAT8,5X28W0F5,5TO",6,110.394,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-053,"IBT80X76C0F17,5T",16,260.088,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-070,0,0,0.0,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-071,0,0,0.0,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-072,0,0,0.0,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-073,0,0,0.0,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-074,"IAT9,5X39P0F6TO",16,227.882,1.0,1,Wednesday
2021-12-01,Tarde,C,EB-075,OAT14X48W0F7TO,14,360.886,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-088,0,0,0.0,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-090,IAT8X20G0F0SO,5,59.845000000000006,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-091,IAT8X20G0F0SO,5,59.795,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-092,0,0,0.0,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-093,0,0,0.0,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-094,0,0,0.0,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-095,0,0,0.0,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-096,0,0,0.0,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-097,0,0,0.0,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-098,0,0,0.0,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-099,IAT8X13C0F0SO,10,77.68,1.8,1,Wednesday
2021-12-01,Tarde,C,EB-101,IAT8X20R0F0SO,3,35.807,20.05,1,Wednesday
2021-12-01,Tarde,C,EB-102,IAT8X15B0F0SO,6,54.65800000000001,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-103,0,0,0.0,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-104,IAT8X9C0F0SO,15,81.66499999999998,4.3,1,Wednesday
2021-12-01,Tarde,C,EB-105,IAT8X20Y0F0SO,2,24.088,3.55,1,Wednesday
2021-12-01,Tarde,C,EB-106,0,0,0.0,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-107,IAT8X13C0F0SO,12,91.20599999999999,8.05,1,Wednesday
2021-12-01,Tarde,C,EB-108,IAT8X20Y0F0SO,5,57.645,8.0,1,Wednesday
2021-12-01,Tarde,C,EB-109,0,0,0.0,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-110,0,0,0.0,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-111,"IAT9,5X34K0F0T1",9,220.782,18.5,1,Wednesday
2021-12-01,Tarde,C,EB-112,0,0,0.0,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-114,0,0,0.0,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-115,"IAT9,5X36C0F0SO",9,228.077,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-116,0,0,0.0,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-117,IBL30X63C0F0T,14,228.61999999999995,4.9,1,Wednesday
2021-12-01,Tarde,C,EB-118,IAT25X60WRF10SO,5,246.67499999999998,139.2,1,Wednesday
2021-12-01,Tarde,C,EB-119,"IAT9,5X40WBF7,5SO",10,143.07000000000002,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-119,"IAT9,5X40WGF7,5SO",10,145.57,0.0,1,Wednesday
2021-12-01,Tarde,C,EB 120,IBT17X40G1F0SO,16,360.84000000000003,13.8,1,Wednesday
2021-12-01,Tarde,C,EB 121,0,0,0.0,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-122,IPT30X35C0F0T,4,76.30000000000001,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-122,IPT45X32C0F0T,7,122.694,14.0,1,Wednesday
2021-12-01,Tarde,C,EB-123,IPT18X30C0F0SO,7,121.55200000000002,9.95,1,Wednesday
2021-12-01,Tarde,C,EB-124,"IAT9,5X34W0F0T2-ZOO22",16,1928.9199999999992,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-125,"IAT7,5X28G0F0SO",30,936.4,0.0,1,Wednesday
2021-12-01,Tarde,C,EB-125,"IAT7,5X28B0F0SO",25,772.0,33.0,1,Wednesday
2021-12-01,Noche,A,EB G1,0,0,0.0,0.0,1,Wednesday
2021-12-01,Noche,A,EB G2,"IBT24,5X35C0F0S",8,122.55000000000001,19.0,1,Wednesday
2021-12-01,Noche,A,EB G3,IBT17X40G1F0SO,8,197.07000000000002,8.5,1,Wednesday
2021-12-01,Noche,A,EB G4,IBT17X30G1F0S2,8,294.726,28.35,1,Wednesday
2021-12-01,Noche,A,EB-17,0,0,0.0,0.0,1,Wednesday
2021-12-01,Noche,A,EB-18,IAT30X75R0F10SO,10,219.53,52.3,1,Wednesday
2021-12-01,Noche,A,EB-026,0,0,0.0,0.0,1,Wednesday
2021-12-01,Noche,A,EB-029,0,0,0.0,0.0,1,Wednesday
2021-12-01,Noche,A,EB-032,"IAT8,5X28K0F5,5TO",5,88.47,1.85,1,Wednesday
2021-12-01,Noche,A,EB-036,"IAT8,5X28W0F5,5TO",6,106.244,0.0,1,Wednesday
2021-12-01,Noche,A,EB-037,0,0,0.0,0.0,1,Wednesday
2021-12-01,Noche,A,EB-038,0,0,0.0,0.0,1,Wednesday
2021-12-01,Noche,A,EB-043,"IAT25X16W0F2,5TO",9,100.613,1.85,1,Wednesday
2021-12-01,Noche,A,EB-044,"IAT8,5X28W0F5,5TO",6,107.094,3.2,1,Wednesday
2021-12-01,Noche,A,EB-045,0,0,0.0,0.0,1,Wednesday
2021-12-01,Noche,A,EB-046,0,0,0.0,0.0,1,Wednesday
2021-12-01,Noche,A,EB-047,0,0,0.0,0.0,1,Wednesday
2021-12-01,Noche,A,EB-050,"IAT8,5X28K0F5,5TO",6,107.544,0.0,1,Wednesday
2021-12-01,Noche,A,EB-051,"IAT8,5X28W0F5,5TO",6,107.594,0.0,1,Wednesday
2021-12-01,Noche,A,EB-052,"IAT8,5X28W0F5,5TO",6,108.244,0.0,1,Wednesday
2021-12-01,Noche,A,EB-053,"IBT80X76C0F17,5T",10,165.48,0.0,1,Wednesday
2021-12-01,Noche,A,EB-053,IBT100X52C0F0S,5,71.645,23.9,1,Wednesday
2021-12-01,Noche,A,EB-070,0,0,0.0,0.0,1,Wednesday
2021-12-01,Noche,A,EB-071,0,0,0.0,0.0,1,Wednesday
2021-12-01,Noche,A,EB-072,0,0,0.0,0.0,1,Wednesday
2021-12-01,Noche,A,EB-073,0,0,0.0,0.0,1,Wednesday
2021-12-01,Noche,A,EB-074,"IAT9,5X39P0F6TO",16,227.73199999999997,0.0,1,Wednesday
2021-12-01,Noche,A,EB-075,OAT14X48W0F7TO,14,364.03600000000006,1.15,1,Wednesday
2021-12-01,Noche,A,EB-088,0,0,0.0,0.0,1,Wednesday
2021-12-01,Noche,A,EB-090,IAT8X20G0F0SO,6,70.764,0.0,1,Wednesday
2021-12-01,Noche,A,EB-091,IAT8X20G0F0SO,6,71.464,0.0,1,Wednesday
2021-12-01,Noche,A,EB-092,0,0,0.0,0.0,1,Wednesday
2021-12-01,Noche,A,EB-093,0,0,0.0,0.0,1,Wednesday
2021-12-01,Noche,A,EB-094,0,0,0.0,0.0,1,Wednesday
2021-12-01,Noche,A,EB-095,0,0,0.0,0.0,1,Wednesday
2021-12-01,Noche,A,EB-096,0,0,0.0,0.0,1,Wednesday
2021-12-01,Noche,A,EB-097,0,0,0.0,0.0,1,Wednesday
2021-12-01,Noche,A,EB-098,0,0,0.0,0.0,1,Wednesday
2021-12-01,Noche,A,EB-099,IAT8X13C0F0SO,10,76.83,7.45,1,Wednesday
2021-12-01,Noche,A,EB-101,IAT8X20R0F0SO,5,59.395,7.4,1,Wednesday
2021-12-01,Noche,A,EB-102,IAT8X15B0F0SO,6,55.55800000000001,0.0,1,Wednesday
2021-12-01,Noche,A,EB-103,0,0,0.0,0.0,1,Wednesday
2021-12-01,Noche,A,EB-104,IAT8X9C0F0SO,18,97.46799999999999,0.0,1,Wednesday
2021-12-01,Noche,A,EB-105,IAT8X20Y0F0SO,6,70.66400000000002,0.5,1,Wednesday
2021-12-01,Noche,A,EB-106,0,0,0.0,0.0,1,Wednesday
2021-12-01,Noche,A,EB-107,IAT8X13C0F0SO,12,92.706,0.0,1,Wednesday
2021-12-01,Noche,A,EB-108,IAT8X20Y0F0SO,4,45.326,22.4,1,Wednesday
2021-12-01,Noche,A,EB-109,0,0,0.0,0.0,1,Wednesday
2021-12-01,Noche,A,EB-110,0,0,0.0,0.0,1,Wednesday
2021-12-01,Noche,A,EB-111,"IAT9,5X34K0F0T1",11,270.02799999999996,0.0,1,Wednesday
2021-12-01,Noche,A,EB-112,0,0,0.0,0.0,1,Wednesday
2021-12-01,Noche,A,EB-114,0,0,0.0,0.0,1,Wednesday
2021-12-01,Noche,A,EB-115,"IAT9,5X36C0F0SO",8,205.374,9.35,1,Wednesday
2021-12-01,Noche,A,EB-116,0,0,0.0,0.0,1,Wednesday
2021-12-01,Noche,A,EB-117,IBL24X63C0F0T,2,25.86,6.67,1,Wednesday
2021-12-01,Noche,A,EB-117,IBL30X63C0F0T,12,196.56,0.0,1,Wednesday
2021-12-01,Noche,A,EB-118,IAT25X60WRF10SO,8,395.72,0.0,1,Wednesday
2021-12-01,Noche,A,EB-119,"IAT9,5X40WBF7,5SO",9,128.923,0.0,1,Wednesday
2021-12-01,Noche,A,EB-119,"IAT9,5X40WGF7,5SO",11,158.067,0.0,1,Wednesday
2021-12-01,Noche,A,EB 120,IBT17X40G1F0SO,16,396.8400000000001,0.0,1,Wednesday
2021-12-01,Noche,A,EB 121,0,0,0.0,0.0,1,Wednesday
2021-12-01,Noche,A,EB-122,IPT45X32C0F0T,13,234.54600000000002,18.6,1,Wednesday
2021-12-01,Noche,A,EB-123,IPT18X30C0F0SO,5,91.67999999999999,5.4,1,Wednesday
2021-12-01,Noche,A,EB-124,"IAT9,5X34W0F0T2-ZOO22",16,1881.9199999999992,51.0,1,Wednesday
2021-12-01,Noche,A,EB-125,"IAT7,5X28B0F0SO",60,1868.800000000003,0.0,1,Wednesday
2021-12-02,Mañana,B,EB G1,0,0,0.0,0.0,2,Thursday
2021-12-02,Mañana,B,EB G2,"IBT24,5X35C0F0S",4,62.24999999999999,10.85,2,Thursday
2021-12-02,Mañana,B,EB G3,IBT17X40G1F0SO,4,101.31,45.3,2,Thursday
2021-12-02,Mañana,B,EB G4,IBT17X30G1F0S2,8,293.02599999999995,0.0,2,Thursday
2021-12-02,Mañana,B,EB-17,0,0,0.0,0.0,2,Thursday
2021-12-02,Mañana,B,EB-18,IAT30X75R0F10SO,8,172.214,97.8,2,Thursday
2021-12-02,Mañana,B,EB-026,0,0,0.0,0.0,2,Thursday
2021-12-02,Mañana,B,EB-029,0,0,0.0,0.0,2,Thursday
2021-12-02,Mañana,B,EB-032,"IAT8,5X28K0F5,5TO",4,70.096,0.0,2,Thursday
2021-12-02,Mañana,B,EB-036,"IAT8,5X28W0F5,5TO",6,108.39399999999999,0.0,2,Thursday
2021-12-02,Mañana,B,EB-037,0,0,0.0,0.0,2,Thursday
2021-12-02,Mañana,B,EB-038,0,0,0.0,0.0,2,Thursday
2021-12-02,Mañana,B,EB-043,"IAT25X16W0F2,5TO",7,78.949,6.25,2,Thursday
2021-12-02,Mañana,B,EB-044,"IAT8,5X28W0F5,5TO",6,105.744,2.1,2,Thursday
2021-12-02,Mañana,B,EB-045,0,0,0.0,0.0,2,Thursday
2021-12-02,Mañana,B,EB-046,0,0,0.0,0.0,2,Thursday
2021-12-02,Mañana,B,EB-047,0,0,0.0,0.0,2,Thursday
2021-12-02,Mañana,B,EB-050,"IAT8,5X28K0F5,5TO",5,88.17,26.75,2,Thursday
2021-12-02,Mañana,B,EB-051,"IAT8,5X28W0F5,5TO",5,90.92,0.0,2,Thursday
2021-12-02,Mañana,B,EB-052,"IAT8,5X28W0F5,5TO",6,109.644,0.0,2,Thursday
2021-12-02,Mañana,B,EB-053,IBT100X52C0F0S,17,240.58299999999997,0.0,2,Thursday
2021-12-02,Mañana,B,EB-070,0,0,0.0,0.0,2,Thursday
2021-12-02,Mañana,B,EB-071,0,0,0.0,0.0,2,Thursday
2021-12-02,Mañana,B,EB-072,0,0,0.0,0.0,2,Thursday
2021-12-02,Mañana,B,EB-073,0,0,0.0,0.0,2,Thursday
2021-12-02,Mañana,B,EB-074,"IAT9,5X39P0F6TO",17,243.084,0.0,2,Thursday
2021-12-02,Mañana,B,EB-075,OAT14X48W0F7TO,15,381.61,0.0,2,Thursday
2021-12-02,Mañana,B,EB-088,0,0,0.0,0.0,2,Thursday
2021-12-02,Mañana,B,EB-090,IAT8X20G0F0SO,5,59.995000000000005,0.0,2,Thursday
2021-12-02,Mañana,B,EB-091,IAT8X20G0F0SO,5,60.595000000000006,0.0,2,Thursday
2021-12-02,Mañana,B,EB-092,0,0,0.0,0.0,2,Thursday
2021-12-02,Mañana,B,EB-093,0,0,0.0,0.0,2,Thursday
2021-12-02,Mañana,B,EB-094,0,0,0.0,0.0,2,Thursday
2021-12-02,Mañana,B,EB-095,0,0,0.0,0.0,2,Thursday
2021-12-02,Mañana,B,EB-096,0,0,0.0,0.0,2,Thursday
2021-12-02,Mañana,B,EB-097,0,0,0.0,0.0,2,Thursday
2021-12-02,Mañana,B,EB-098,0,0,0.0,0.0,2,Thursday
2021-12-02,Mañana,B,EB-099,IAT8X13C0F0SO,10,74.63,0.0,2,Thursday
2021-12-02,Mañana,B,EB-101,IAT8X20R0F0SO,6,70.914,6.2,2,Thursday
2021-12-02,Mañana,B,EB-102,IAT8X15B0F0SO,6,55.408,0.0,2,Thursday
2021-12-02,Mañana,B,EB-103,0,0,0.0,0.0,2,Thursday
2021-12-02,Mañana,B,EB-104,IAT8X9C0F0SO,15,80.46499999999997,0.0,2,Thursday
2021-12-02,Mañana,B,EB-105,IAT8X20Y0F0SO,6,70.91399999999999,1.4,2,Thursday
2021-12-02,Mañana,B,EB-106,0,0,0.0,0.0,2,Thursday
2021-12-02,Mañana,B,EB-107,IAT8X13C0F0SO,10,76.88,14.35,2,Thursday
2021-12-02,Mañana,B,EB-108,IAT8X20Y0F0SO,5,58.795,7.2,2,Thursday
2021-12-02,Mañana,B,EB-109,0,0,0.0,0.0,2,Thursday
2021-12-02,Mañana,B,EB-110,0,0,0.0,0.0,2,Thursday
2021-12-02,Mañana,B,EB-111,"IAT9,5X34K0F0T1",11,274.978,0.0,2,Thursday
2021-12-02,Mañana,B,EB-112,0,0,0.0,0.0,2,Thursday
2021-12-02,Mañana,B,EB-114,0,0,0.0,0.0,2,Thursday
2021-12-02,Mañana,B,EB-115,"IAT9,5X36C0F0SO",9,228.677,0.0,2,Thursday
2021-12-02,Mañana,B,EB-116,0,0,0.0,0.0,2,Thursday
2021-12-02,Mañana,B,EB-117,IBL24X63C0F0T,16,221.63,9.05,2,Thursday
2021-12-02,Mañana,B,EB-118,IAT25X60WRF10SO,8,396.47,63.0,2,Thursday
2021-12-02,Mañana,B,EB-119,"IAT9,5X40WBF7,5SO",10,141.82,0.0,2,Thursday
2021-12-02,Mañana,B,EB-119,"IAT9,5X40WGF7,5SO",10,142.42,0.0,2,Thursday
2021-12-02,Mañana,B,EB 120,IBT17X40G1F0SO,18,443.0700000000001,0.0,2,Thursday
2021-12-02,Mañana,B,EB 121,0,0,0.0,0.0,2,Thursday
2021-12-02,Mañana,B,EB-122,IPT45X32C0F0T,13,225.19599999999997,0.0,2,Thursday
2021-12-02,Mañana,B,EB-123,IPT18X30C0F0SO,7,109.60199999999998,33.45,2,Thursday
2021-12-02,Mañana,B,EB-124,"IAT9,5X39W0F0S2",6,827.12,0.0,2,Thursday
2021-12-02,Mañana,B,EB-124,"IAT9,5X34W0F0T2-ZOO22",6,721.97,141.45,2,Thursday
2021-12-02,Mañana,B,EB-125,"IAT7,5X28B0F0SO",5,151.9,0.0,2,Thursday
2021-12-02,Mañana,B,EB-125,"IAT7,5X28Y0F0SO",45,1379.6000000000013,180.0,2,Thursday
2021-12-02,Tarde,C,EB G1,0,0,0.0,0.0,2,Thursday
2021-12-02,Tarde,C,EB G2,IAT16X54C0F10S,2,30.846,138.5,2,Thursday
2021-12-02,Tarde,C,EB G3,IAT14X65K0F0SO,1,54.661,80.0,2,Thursday
2021-12-02,Tarde,C,EB G4,IBT17X30G1F0S2,7,270.054,20.0,2,Thursday
2021-12-02,Tarde,C,EB-17,0,0,0.0,0.0,2,Thursday
2021-12-02,Tarde,C,EB-18,IAT30X75R0F10SO,10,214.78,44.3,2,Thursday
2021-12-02,Tarde,C,EB-026,0,0,0.0,0.0,2,Thursday
2021-12-02,Tarde,C,EB-029,0,0,0.0,0.0,2,Thursday
2021-12-02,Tarde,C,EB-032,"IAT8,5X28K0F5,5TO",5,89.32,0.0,2,Thursday
2021-12-02,Tarde,C,EB-036,"IAT8,5X28W0F5,5TO",6,109.24399999999999,0.0,2,Thursday
2021-12-02,Tarde,C,EB-037,0,0,0.0,0.0,2,Thursday
2021-12-02,Tarde,C,EB-038,0,0,0.0,0.0,2,Thursday
2021-12-02,Tarde,C,EB-043,"IAT15X16W0F2,5SO",12,81.134,0.0,2,Thursday
2021-12-02,Tarde,C,EB-044,"IAT8,5X28W0F5,5TO",6,106.44400000000002,0.0,2,Thursday
2021-12-02,Tarde,C,EB-045,0,0,0.0,0.0,2,Thursday
2021-12-02,Tarde,C,EB-046,0,0,0.0,0.0,2,Thursday
2021-12-02,Tarde,C,EB-047,0,0,0.0,0.0,2,Thursday
2021-12-02,Tarde,C,EB-050,"IAT8,5X28K0F5,5TO",6,110.544,0.0,2,Thursday
2021-12-02,Tarde,C,EB-051,"IAT8,5X28W0F5,5TO",5,90.16999999999999,0.0,2,Thursday
2021-12-02,Tarde,C,EB-052,"IAT8,5X28W0F5,5TO",6,107.444,0.0,2,Thursday
2021-12-02,Tarde,C,EB-053,IBT100X52C0F0S,18,260.632,0.0,2,Thursday
2021-12-02,Tarde,C,EB-070,0,0,0.0,0.0,2,Thursday
2021-12-02,Tarde,C,EB-071,0,0,0.0,0.0,2,Thursday
2021-12-02,Tarde,C,EB-072,0,0,0.0,0.0,2,Thursday
2021-12-02,Tarde,C,EB-073,0,0,0.0,0.0,2,Thursday
2021-12-02,Tarde,C,EB-074,"IAT9,5X39P0F6TO",16,224.882,25.85,2,Thursday
2021-12-02,Tarde,C,EB-075,OAT14X48W0F7TO,12,307.238,0.0,2,Thursday
2021-12-02,Tarde,C,EB-088,0,0,0.0,0.0,2,Thursday
2021-12-02,Tarde,C,EB-090,IAT8X20G0F0SO,5,59.645,0.0,2,Thursday
2021-12-02,Tarde,C,EB-091,IAT8X20G0F0SO,5,60.145,0.0,2,Thursday
2021-12-02,Tarde,C,EB-092,0,0,0.0,0.0,2,Thursday
2021-12-02,Tarde,C,EB-093,0,0,0.0,0.0,2,Thursday
2021-12-02,Tarde,C,EB-094,0,0,0.0,0.0,2,Thursday
2021-12-02,Tarde,C,EB-095,0,0,0.0,0.0,2,Thursday
2021-12-02,Tarde,C,EB-096,0,0,0.0,0.0,2,Thursday
2021-12-02,Tarde,C,EB-097,0,0,0.0,0.0,2,Thursday
2021-12-02,Tarde,C,EB-098,0,0,0.0,0.0,2,Thursday
2021-12-02,Tarde,C,EB-099,IAT8X13C0F0SO,12,90.45599999999999,0.0,2,Thursday
2021-12-02,Tarde,C,EB-101,IAT8X15R0F0SO,5,45.99000000000001,11.25,2,Thursday
